PCCDB-ID,Open Babel SMILES,HOMO-LUMO gap,HOMO energy,LUMO energy,Dipole moment,Excitation energy (1st),Oscillator strength (1st),Excitation energy (2nd),Oscillator strength (2nd),Excitation energy (3rd),Oscillator strength (3rd),Excitation energy (4th),Oscillator strength (4th),Num. of H bond acceptor,Num. of H bond donor,TPSA,logP,Molecular refractivity,Melting point
15493,CN(CCCN1C(=CC(=C[C@@H](C1=O)C)C)C)C,5.064,-5.44,-0.376,3.07,4.378,0.1218,4.792,0.0021,4.912,0.0125,5.056,,3.0,0.0,23.55,2.204,76.26,43.79
20139,OCc1c(C)cc(cc1C)C,6.041,-6.212000000000001,-0.171,1.69,4.995,0.0059,5.425,0.1014,5.859,0.006999999999999999,5.9239999999999995,,1.0,1.0,20.23,2.104,47.47,40.29
7039,OCc1cc(C)cc(c1O)CO,5.5760000000000005,-5.742000000000001,-0.166,4.5,4.556,0.0443,5.059,0.0047,5.419,0.0096,5.582999999999999,,3.0,3.0,60.69,0.685,45.69,95.04
18597,Oc1ccc(c(c1)C)C(C)C,5.837000000000001,-5.687,0.15,1.18,4.91,0.0316,5.027,0.0001,5.475,0.0037,5.608,,1.0,1.0,20.23,2.824,48.01,51.64
23204,C/C/1=C\CC(C)(C)/C=C/C/C(=C\CC1)/C,6.229,-5.782,0.446,0.12,5.263,0.025,5.4110000000000005,0.0053,5.557,0.0087,5.641,,0.0,0.0,0.0,5.035,70.42,44.94
34143,NCCc1c(C)oc2c1cc(OC)cc2,5.227,-5.529,-0.302,1.34,4.538,0.0708,4.811,0.157,5.172999999999999,0.0033,5.222,,3.0,1.0,48.39,2.951,60.15,116.25
12632,O=C1COc2c1cccc2C,4.702,-6.289,-1.5859999999999999,2.8,3.78,0.0001,4.043,0.0863,5.031000000000001,0.1434,5.847,,2.0,0.0,26.3,1.57,41.17,72.4
835,OC[C@@H]([C@H]1OC(=O)C(=O)C1=O)O,3.2460000000000004,-6.882000000000001,-3.635,5.97,1.787,0.0001,3.62,0.0001,3.695,0.0023,4.155,,6.0,2.0,100.9,-2.597,32.85,88.47
34088,CCc1ccncc1C,6.226,-6.683,-0.457,2.84,4.883,0.0049,5.21,0.0,5.321000000000001,0.0379,6.002999999999999,,1.0,0.0,12.89,1.952,38.98,26.83
1676,CCCn1c(=O)nc(c2c1[nH]cn2)O,5.129,-5.957000000000001,-0.8270000000000001,8.44,4.542,0.1367,4.744,0.0116,5.079,0.0004,5.155,,4.0,2.0,83.54,-0.177,51.85,230.43
13026,Oc1cc(C)c(c(c1)O)O,5.421,-5.138,0.28300000000000003,2.4,4.481,0.0022,4.659,0.0098,4.668,0.061,4.8919999999999995,,3.0,3.0,60.69,1.112,37.48,130.08
10688,CC1=C(C)C(=O)C=CC1=O,3.853,-7.105,-3.252,0.68,2.539,0.0,2.83,0.0,3.3280000000000003,0.017,4.814,,2.0,0.0,34.14,1.031,37.91,63.89
14912,Oc1ccc(c(c1)C)C(C)(C)C,5.853,-5.695,0.158,1.14,4.937,0.0292,5.042,0.0001,5.501,0.0062,5.636,,1.0,1.0,20.23,2.998,52.7,57.92
27536,CCOC(=O)c1noc(c1C(=O)C)C,5.412000000000001,-6.947,-1.535,2.0,3.9560000000000004,0.0004,4.7589999999999995,0.0026,5.031000000000001,0.013999999999999999,5.184,,5.0,0.0,69.4,1.3619999999999999,47.75,84.07
28688,Cc1sc2c(c1C[C]1[N]CCN1)cccc2,5.124,-5.766,-0.642,2.04,4.547,0.0627,4.654,0.0088,4.746,0.0325,4.891,,3.0,1.0,52.63,2.5180000000000002,77.79,122.19
12860,CC(c1cc(cc(c1)C(C)C)C(C)C)C,6.365,-6.18,0.185,0.03,5.169,0.0003,5.74,0.0016,5.745,0.0,5.806,,0.0,0.0,0.0,5.0569999999999995,70.18,12.84
3136,COC1=C(OC)C(=O)c2c(C1=O)cccc2,3.069,-5.965,-2.895,1.22,2.49,0.0377,2.94,0.0021,2.985,0.0,3.687,,4.0,0.0,52.6,1.57,56.03,94.09
26075,Cc1cc(=O)n(c(=O)n1C)C,5.542999999999999,-6.362,-0.8190000000000001,4.66,4.795,0.0,5.0569999999999995,0.1637,5.572,0.0078,5.752000000000001,,4.0,0.0,44.0,-0.608,42.45,84.37
20042,O=N(=O)c1cc(cc(c1O)N(=O)=O)C(C)(C)C,3.995,-7.206,-3.2110000000000003,4.94,3.358,0.0949,3.6719999999999997,0.0031,3.8480000000000003,0.0018,4.034,,1.0,1.0,111.87,3.553,65.38,132.68
13010,O=C1OC(=O)C(=C1C)C,5.167000000000001,-7.8260000000000005,-2.659,4.87,3.83,0.0,4.5,0.0,4.816,0.1044,6.004,,3.0,0.0,43.37,0.406,29.85,46.48
3762,CC[C@@H]([C@@H](c1ccc(c(c1)O)O)O)NC(C)C,5.54,-5.505,0.035,0.49,4.694,0.0764,4.7589999999999995,0.003,4.9719999999999995,0.0001,5.043,,4.0,4.0,72.72,2.299,68.26,130.91
6739,O=N(=O)c1cccc(c1C)C,4.855,-7.026,-2.171,4.57,3.7060000000000004,0.018000000000000002,3.9419999999999997,0.0201,4.309,0.005,4.633,,0.0,0.0,45.82,2.735,45.2,51.79
28592,CN(Cc1c(O)ccc2c1oc(C)cc2=O)C,4.5280000000000005,-5.706,-1.178,3.71,3.77,0.0001,3.841,0.0002,4.534,0.077,4.584,,4.0,1.0,53.68,1.869,66.95,134.28
35402,Cc1ccc(c2c1[nH]cc2C)C,5.154,-5.056,0.098,1.98,4.445,0.0001,4.567,0.1136,4.803999999999999,0.0214,5.013,,0.0,1.0,15.79,3.093,53.2,109.44
21017,CCc1cc(C#N)cc(c1O)CC,5.391,-6.332000000000001,-0.9420000000000001,5.7,4.81,0.011000000000000001,5.11,0.21100000000000002,5.329,0.0213,5.936,,2.0,1.0,44.02,2.3890000000000002,52.73,90.38
17516,C/N=C(\Oc1cc(C)cc(c1)C(C)C)/O,6.231,-6.27,-0.038,1.6,5.12,0.0038,5.632000000000001,0.0463,5.822,0.0004,5.896,,3.0,1.0,38.33,3.228,60.68,75.01
33379,CCC[N]C1=N[C](N/C(=N/CCC)/N1)C,5.584,-6.166,-0.5820000000000001,2.71,4.895,0.0001,4.944,0.0986,5.148,0.0931,5.419,,5.0,2.0,62.73,1.97,62.63,122.13
27075,CC(=O)c1c(C)onc1c1ccc(o1)N(=O)=O,4.416,-6.936,-2.52,6.75,3.733,0.001,3.827,0.0675,4.035,0.2331,4.154,,4.0,0.0,102.06,2.877,58.19,135.09
16477,Cc1cc(C)c2c(c1)ccc(c2)C,4.762,-5.502000000000001,-0.74,0.27,4.203,0.0412,4.388,0.0335,5.244,0.0,5.4879999999999995,,0.0,0.0,0.0,3.765,58.85,62.17
16522,COC(=O)c1ccc(c(c1)OC)OC,4.961,-5.989,-1.0290000000000001,1.14,4.395,0.1242,4.891,0.1419,4.966,0.0266,5.601,,4.0,0.0,44.76,1.49,50.71,41.48
28906,CCc1cnc(c(n1)CC)C,5.402,-6.4079999999999995,-1.0070000000000001,0.69,4.05,0.0053,4.765,0.0001,4.968999999999999,0.162,5.534,,2.0,0.0,25.78,1.91,46.54,46.51
21783,COc1cc(/C=C/C(=N)O)cc(c1OC)OC,4.321000000000001,-5.965,-1.6440000000000001,5.69,3.969,0.3772,4.079,0.1929,4.503,0.0021,4.775,,5.0,1.0,70.78,1.911,63.72,120.14
10347,OC(=O)c1cc(=O)c(c(o1)C(=O)O)O,4.474,-7.407,-2.9330000000000003,1.96,3.779,0.0,4.119,0.1086,4.277,0.0,4.471,,7.0,3.0,125.04,-0.258,40.92,262.62
38296,Cc1cc(C)c2c(c1)C(=O)C(=O)N2,3.7089999999999996,-6.223,-2.5140000000000002,6.4,2.687,0.0,2.8810000000000002,0.0234,4.175,0.0748,4.362,,3.0,1.0,46.17,1.5759999999999998,52.09,128.08
5424,OC1=C(O)C(=O)C(=C(C1=O)O)O,2.702,-6.109,-3.407,3.46,1.943,0.0054,3.218,0.0013,3.3760000000000003,0.0001,3.845,,6.0,4.0,115.06,-0.207,34.58,117.21
15163,CC(=O)c1c(C)c[nH]c1C,5.268,-5.6739999999999995,-0.405,5.24,4.093999999999999,0.0002,4.5889999999999995,0.0581,4.8,0.0019,5.466,,1.0,1.0,32.86,1.834,40.92,95.16
34182,OC[C@@H](c1nc(C)cc(n1)O)C,5.505,-6.479,-0.9740000000000001,5.62,4.6739999999999995,0.003,4.882,0.0036,5.032,0.0031,5.239,,3.0,2.0,65.98,0.174,45.57,127.5
34555,Cc1c(C)cccc1/N=N/c1cccc(c1C)C,3.7739999999999996,-5.761,-1.986,0.19,2.516,0.0167,3.583,0.6857,3.707,0.003,3.7110000000000003,,2.0,0.0,24.72,5.336,76.92,80.17
15710,Cc1c(C)csc1C,5.769,-5.744,0.024,1.21,5.246,0.0003,5.308,0.1095,5.318,0.0044,5.476,,1.0,0.0,28.24,2.673,39.22,16.06
33936,C=Cc1cccc(c1C)C,5.41,-5.97,-0.561,0.63,4.715,0.0099,4.936,0.3065,5.64,0.1422,5.726,,0.0,0.0,0.0,2.946,46.47,6.13
12775,CCc1cc(C)cc(c1)O,5.897,-5.792999999999999,0.10300000000000001,1.4,4.928,0.0438,5.117,0.0001,5.609,0.0059,5.669,,1.0,1.0,20.23,2.263,43.2,52.3
13778,CCN(Cc1noc(c1)C)CC,5.625,-5.6979999999999995,-0.073,2.64,4.728,0.0056,5.2010000000000005,0.0072,5.507000000000001,0.0069,5.622999999999999,,3.0,0.0,29.27,1.825,48.56,26.7
3676,CCN(C/C(=N\c1c(C)cccc1C)/O)CC,5.872000000000001,-5.404,0.46799999999999997,5.09,4.738,0.0075,4.906000000000001,0.0235,4.98,0.0126,5.2829999999999995,,3.0,1.0,32.34,2.657,72.81,68.25
33293,CNc1cc2oc(=O)cc(c2cc1C)C,4.242,-5.706,-1.464,5.76,3.8369999999999997,0.3452,4.268,0.0087,4.565,0.0031,4.837,,3.0,1.0,42.24,2.525,61.72,127.56
4198,COC1=C(C)C(=O)c2c(C1=O)cn(c(=O)c2)C,3.4610000000000003,-6.332000000000001,-2.8710000000000004,4.94,2.924,0.0523,2.925,0.0037,3.215,0.0007,3.505,,5.0,0.0,65.37,0.685,60.46,141.65
17016,Cc1ccc(c(c1O)C)C,5.928999999999999,-5.638,0.29100000000000004,1.2,4.986000000000001,0.0034,5.001,0.0317,5.492999999999999,0.0002,5.626,,1.0,1.0,20.23,2.3169999999999997,43.36,57.8
34883,CC1=CCc2c(C1)c(C)ccc2C,6.272,-5.957000000000001,0.316,0.41,5.092,0.0003,5.44,0.0026,5.593,0.0014,5.681,,0.0,0.0,0.0,3.3480000000000003,58.14,55.46
28093,CN(CCOc1cc(C)c(cc1C(C)C)O)C,5.343999999999999,-5.162000000000001,0.182,0.21,4.552,0.0023,4.586,0.0953,4.883,0.0043,5.032,,3.0,1.0,32.7,2.764,71.82,58.39
34917,CC[C@H]([C]1NC(=N)NC(=N1)[NH])C,5.489,-6.275,-0.7859999999999999,5.65,4.845,0.0294,5.147,0.0583,5.296,0.0046,5.377000000000001,,5.0,2.0,90.71,1.712,48.02,151.99
12759,Cc1cnc(c(c1)C)C,6.0360000000000005,-6.321000000000001,-0.28600000000000003,2.03,4.8660000000000005,0.0044,5.148,0.0606,5.178999999999999,0.0001,5.829,,1.0,0.0,12.89,2.0069999999999997,39.13,32.33
19739,OCC/N=C(\c1c(C)ccc(c1O)C(C)C)/O,5.665,-6.28,-0.615,7.18,4.821000000000001,0.0624,5.162000000000001,0.0032,5.289,0.0435,5.404,,4.0,3.0,69.56,1.9369999999999998,66.98,132.67
33275,OC/C=C/[CH]C1=C[C](C(=O)O1)/C=C/CO,3.306,-6.022,-2.716,2.67,3.338,0.8963,3.966,0.0067,4.03,0.0313,4.515,,4.0,2.0,66.76,0.451,54.59,88.37
10276,COc1cc(C(=O)O)c(cc1OC)OC,4.781000000000001,-5.627000000000001,-0.846,6.98,4.251,0.1521,4.828,0.0001,4.915,0.0,5.044,,5.0,1.0,64.99,1.411,52.88,112.97
7050,CCN(c1ccc2c(c1)oc(=O)cc2C)CC,4.035,-5.268,-1.2329999999999999,6.96,3.657,0.4128,4.3,0.0078,4.593999999999999,0.0221,4.627,,3.0,0.0,33.45,2.948,71.27,96.18
6908,Cc1c(C)c(C)c(c(c1C)C)C,6.106,-5.736000000000001,0.37,0.08,4.965,0.0006,5.36,0.0,5.393,0.0,5.564,,0.0,0.0,0.0,3.537,56.24,31.35
14921,Cc1cc(C)cc(c1)C(=O)C,5.222,-6.558,-1.3359999999999999,3.21,3.755,0.0001,4.404,0.0264,5.005,0.1948,5.585,,1.0,0.0,17.07,2.506,46.57,47.89
29488,C/N=C(\Oc1ccc(c(c1)C(C)C)O)/O,5.676,-5.861000000000001,-0.185,2.05,4.855,0.0545,5.056,0.0001,5.53,0.027999999999999997,5.638999999999999,,4.0,2.0,58.56,2.625,57.73,111.15
6896,Cc1cccc(c1N)C,5.709,-5.2410000000000005,0.46799999999999997,1.77,4.605,0.0119,4.823,0.0512,5.249,0.0003,5.31,,1.0,1.0,26.02,2.467,40.78,62.15
36761,CC(NC[C@H]1Cc2c(O1)c(C)ccc2)C,5.685,-5.565,0.12,1.02,4.7989999999999995,0.0579,5.172000000000001,0.0114,5.443,0.0008,5.483,,2.0,1.0,21.26,2.687,62.78,65.2
15095,C[C]1CCC2=C(C)CCCC([C@@H]2[CH]1)(C)C,4.4,-5.075,-0.675,1.33,3.945,0.0567,4.269,0.0055,4.593999999999999,0.0164,4.748,,0.0,0.0,0.0,4.869,68.78,61.14
34087,CCc1cccnc1C,6.199,-6.569,-0.37,2.1,4.881,0.0044,5.132000000000001,0.0001,5.287000000000001,0.0633,5.901,,1.0,0.0,12.89,1.952,38.98,26.83
13237,Cc1ccc2c(c1)cc(c(c2)C)C,4.825,-5.529,-0.705,0.37,4.289,0.0181,4.395,0.0246,5.331,0.0004,5.386,,0.0,0.0,0.0,3.765,58.85,62.17
33107,Cc1ccc2c(c1)occ2C,5.325,-5.667999999999999,-0.34299999999999997,0.83,4.769,0.1312,4.962,0.0424,5.392,0.0001,5.6770000000000005,,1.0,0.0,13.14,3.05,46.15,56.56
37182,O=N(=O)c1cc(N)c(c(c1)N(=O)=O)C,3.9160000000000004,-6.7,-2.784,6.46,3.22,0.0505,3.438,0.0026,3.734,0.0144,3.748,,1.0,1.0,117.66,3.0210000000000004,53.46,136.91
34939,CC[N]c1n/c(=C/[N][N])/[nH]/c(=N/CC)/[nH]1,3.687,-6.03,-2.343,1.83,2.5540000000000003,0.0,3.438,0.0,3.696,0.0,3.822,,5.0,2.0,100.12,0.611,56.67,172.72
33384,C=CC[N]C1=N[C](N/C(=N/CC=C)/N1)C,5.5920000000000005,-6.27,-0.6779999999999999,2.56,4.754,0.0014,4.8660000000000005,0.0603,5.135,0.1219,5.4239999999999995,,5.0,2.0,62.73,1.5219999999999998,61.68,80.93
25887,N#CCc1cc(OC)c(c(c1)OC)OC,5.853,-6.055,-0.201,2.5,4.926,0.0102,5.319,0.0539,5.497000000000001,0.001,5.736000000000001,,4.0,0.0,51.48,1.778,55.44,58.72
34154,Cc1ccc(c(c1)OC[C]1[N]CCN1)C(C)C,5.848,-5.84,0.008,1.59,4.94,0.0573,5.295,0.0041,5.309,0.0031,5.396,,3.0,1.0,33.62,2.263,78.51,82.4
21029,Cc1ccc(cc1C)c1ccc(c(c1)C)C,5.159,-5.63,-0.47100000000000003,0.18,4.6739999999999995,0.5498,4.748,0.0001,4.846,0.0254,5.36,,0.0,0.0,0.0,4.587,71.74,59.94
39035,CC1=CC(=O)c2c(C1=O)c(O)c(c(c2O)O)O,2.8930000000000002,-6.125,-3.233,1.97,2.517,0.026000000000000002,2.647,0.1225,3.04,0.0,3.364,,6.0,4.0,115.06,0.8340000000000001,57.14,273.14
20909,N#CCC[C]1NC(=N)NC(=N1)[NH],5.279,-6.441,-1.162,5.33,4.601,0.0211,5.012,0.0999,5.202000000000001,0.0026,5.452000000000001,,6.0,2.0,114.5,0.655,42.96,186.56
33736,CC(=O)/C=C/C1=C(C)C(=O)CCC1(C)C,4.313,-6.572,-2.259,1.83,3.22,0.0013,3.366,0.0049,4.101,0.40700000000000003,4.806,,2.0,0.0,34.14,2.8369999999999997,61.68,79.25
22956,C/N=C(\Oc1cc(C)c(c(c1)C)CN(C)C)/O,5.7139999999999995,-5.81,-0.095,2.19,4.785,0.0005,5.043,0.0009,5.071000000000001,0.0004,5.25,,4.0,1.0,41.57,2.474,68.54,82.49
18197,Cc1ccc2c(c1)cc(cc2C)C,4.781000000000001,-5.521,-0.74,0.12,4.289,0.0669,4.308,0.0031,5.285,0.0016,5.444,,0.0,0.0,0.0,3.765,58.85,62.17
27785,CC(N=c1[nH]c(=N)[nH]c(=N)[nH]1)C,6.487,-6.136,0.35100000000000003,2.15,5.106,0.0063,5.657,0.0442,5.744,0.0497,5.803,,6.0,3.0,102.74,1.092,47.56,183.37
40089,COc1cc2c(cc1O)CCN([C@@H]2C)C,5.646,-5.524,0.122,1.88,4.716,0.0286,4.8839999999999995,0.0024,4.89,0.0305,5.082,,3.0,1.0,32.7,1.8880000000000001,64.01,82.3
21290,CCCCc1c(C)nc(nc1O)N(C)C,5.197,-5.3389999999999995,-0.142,0.97,4.425,0.0683,4.852,0.0241,4.9639999999999995,0.0026,5.261,,3.0,1.0,48.99,1.4869999999999999,63.42,118.57
34335,C[C@@H]1CC(=O)C(=C1C)C,5.347,-6.2589999999999995,-0.912,3.81,3.855,0.0004,5.566,0.3362,5.83,0.0048,6.141,,1.0,0.0,17.07,1.932,38.18,32.71
15079,CN(c1ccc(c2c1non2)N(=O)=O)C,3.3930000000000002,-6.1770000000000005,-2.784,9.71,3.07,0.2668,3.53,0.0,4.008,0.1827,4.093999999999999,,4.0,0.0,87.98,1.72,54.83,128.04
11308,COc1ccc(c(c1OC)OC)C(=O)O,5.388,-6.343,-0.955,6.43,4.716,0.0248,4.823,0.0015,5.018,0.2031,5.65,,5.0,1.0,64.99,1.411,52.88,112.97
15820,C[C]1NC(=NC(=N1)C)[NH],4.855,-6.196000000000001,-1.3419999999999999,5.33,4.0569999999999995,0.0289,4.119,0.0025,4.996,0.0004,5.101,,4.0,1.0,64.69,0.652,34.16,108.67
27753,Cc1ccc(cc1CC#N)C,6.1739999999999995,-6.52,-0.34600000000000003,4.0,5.114,0.0091,5.721,0.0286,5.817,0.006999999999999999,6.193,,1.0,0.0,23.79,2.369,45.9,50.07
11424,CC1=CC(=O)[C]([CH][CH][CH]1)O,4.185,-6.0329999999999995,-1.848,3.71,3.4130000000000003,0.0006,3.61,0.0651,4.013999999999999,0.0038,4.508,,2.0,1.0,37.3,1.061,39.7,83.57
16265,C=Cc1cc(C)ccc1C,5.2139999999999995,-5.897,-0.6829999999999999,0.15,4.566,0.0751,4.878,0.2582,5.572,0.1461,5.643,,0.0,0.0,0.0,2.946,46.47,6.13
25252,CC[N]C1=N[C](NN)N/C(=N/CC)/N1,5.662999999999999,-5.597,0.065,5.46,4.698,0.024,5.013999999999999,0.0253,5.053999999999999,0.08,5.275,,7.0,4.0,100.78,0.94,55.26,209.08
29737,CCc1cc(OC)c2c(c1OC)c(C)c(o2)C,5.159,-5.218999999999999,-0.06,2.48,4.572,0.0963,4.8180000000000005,0.034,4.935,0.1057,5.184,,3.0,0.0,31.6,3.6289999999999996,68.9,72.95
10356,OC(=O)c1cc(C)cc(c1)C,5.611000000000001,-6.852,-1.2409999999999999,5.16,4.683,0.0215,4.783,0.0145,5.33,0.0917,5.968999999999999,,2.0,1.0,37.3,2.002,43.33,104.32
11840,Cc1ccc2c(c1)C(=O)C(=O)N2,3.763,-6.343,-2.58,6.13,2.6830000000000003,0.0,2.938,0.0214,4.336,0.0655,4.357,,3.0,1.0,46.17,1.268,47.12,123.24
33888,CC[N]C1=N[C](N/C(=N/CC(C)C)/N1)C,5.584,-6.172000000000001,-0.588,2.87,4.894,0.0013,4.945,0.0951,5.149,0.0907,5.414,,5.0,2.0,62.73,1.8259999999999998,62.63,122.13
15048,Cc1nc(N)c2c([nH]1)ncn2,4.686,-5.6979999999999995,-1.012,4.83,4.3260000000000005,0.0943,4.648,0.1398,4.729,0.0005,5.007,,4.0,2.0,80.48,0.825,41.05,196.44
12785,Oc1cc(C)c(c(c1C)C)O,5.434,-5.124,0.31,2.52,4.4639999999999995,0.0013,4.652,0.0018,4.669,0.0799,5.205,,2.0,2.0,40.46,2.023,45.39,98.78
10694,Cc1cc(C)c(c(c1C)O)C,5.84,-5.557,0.28300000000000003,1.41,4.919,0.0021,4.956,0.031,5.303999999999999,0.0005,5.547999999999999,,1.0,1.0,20.23,2.6260000000000003,48.33,62.64
30350,Cc1ccc(c2c1OCC2=O)C,4.648,-6.155,-1.508,2.38,3.784,0.0001,3.975,0.0845,4.9239999999999995,0.1506,5.722,,2.0,0.0,26.3,1.879,46.14,77.24
16201,CCN(CC(=O)Oc1c(C)cccc1C)CC,5.636,-5.614,0.022000000000000002,0.97,4.58,0.0012,5.021,0.0134,5.066,0.0008,5.126,,3.0,0.0,29.54,2.551,70.0,38.81
34225,O=Cc1cc(C)cc(c1)C,5.151,-6.702000000000001,-1.551,3.59,3.7110000000000003,0.0001,4.35,0.0248,4.998,0.2009,5.621,,1.0,0.0,17.07,2.116,41.76,46.76
40091,COc1cc2CCN([C@H](c2cc1O)C)C,5.627000000000001,-5.494,0.133,1.89,4.574,0.0131,4.753,0.0461,4.821000000000001,0.0149,4.88,,3.0,1.0,32.7,1.8880000000000001,64.01,82.3
40093,COc1cc2CCN([C@H](c2cc1O)C)C,5.638,-5.507999999999999,0.131,2.59,4.6610000000000005,0.0053,4.762,0.0623,4.854,0.0053,4.995,,3.0,1.0,32.7,1.8880000000000001,64.01,82.3
4624,NCCc1cc(O)c(cc1O)O,5.3420000000000005,-5.1080000000000005,0.23399999999999999,2.71,4.359,0.0009,4.527,0.0939,4.571000000000001,0.0066,4.756,,4.0,4.0,86.71,1.005,44.99,183.66
13905,CC[N]C1=N[C](SC)N/C(=N/CC)/N1,5.309,-6.046,-0.737,1.81,4.654,0.0663,4.887,0.1224,4.915,0.0023,5.125,,6.0,2.0,88.03,1.6030000000000002,59.77,132.43
8393,O=C(N(C)C)Oc1cc(nn1C(C)C)C,6.582000000000001,-5.867000000000001,0.716,4.46,5.292999999999999,0.0016,5.57,0.0001,5.801,0.1646,5.848,,5.0,0.0,47.36,1.8330000000000002,57.66,63.64
5394,NC(=O)c1ncn2c1nnn(c2=O)C,4.414,-6.865,-2.452,3.34,3.5410000000000004,0.0002,4.0360000000000005,0.0096,4.056,0.2171,4.248,,8.0,1.0,108.17,-1.3780000000000001,44.4,216.81
14345,COc1cc(cc(c1OC)OC)C(=O)C,4.729,-6.007999999999999,-1.2790000000000001,3.09,3.8089999999999997,0.0007,4.011,0.0322,4.377,0.21600000000000003,5.394,,4.0,0.0,44.76,1.915,56.11,56.54
